gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15,0,0,0,0,0,0
1070580,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070580?gameHash=4fbbf79f18280429,WC,2019-W,43742.42991,PI-RR,3,9.19,4,Blue,ADC,Warangelus,Isurus Gaming,Lucian,Qiyana,Xayah,Kai'Sa,Ashe,Yasuo,38.93333333,0,3,4,2,17,20,0,0,0,0,0,0,0,4.9401,0.07705479452,0.2054794521,0.9503424658,0,11.62265,2,2,0,0,0,0,0,0,0,0,0,,1,10.991,0,0,4,9,0,31.28103333,0,2,15857,407.2859589,0.2008104857,0.3014309359,10,0.2568493151,0.06849315068,18,0.4623287671,5,7, , ,18190,337.730137,17200,0.00583090379,390,38,30,1,10.99315068,3377,4076,-699,5847,6840,-993,3122,3326,-204,85,81,4,148,137,11,0,0,0,0,0,0
1070580,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070580?gameHash=4fbbf79f18280429,WC,2019-W,43742.42991,PI-RR,3,9.19,5,Blue,Support,Slow,Isurus Gaming,Braum,Qiyana,Xayah,Kai'Sa,Ashe,Yasuo,38.93333333,0,1,3,3,17,20,0,0,0,0,0,0,0,4.9401,0.02568493151,0,0.9503424658,0,11.62265,2,2,0,0,0,0,0,0,0,0,0,,1,10.991,0,0,4,9,0,31.28103333,0,2,5336,137.0547945,0.06757424175,0.108316484,77,1.977739726,0.5273972603,9,0.2311643836,22,22, , ,9766,121.360274,8770,0.04906542056,84,0,0,0,2.157534247,2119,2480,-361,3570,3412,158,2735,2729,6,14,2,12,24,4,20,0,0,0,0,0,0
1070580,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070580?gameHash=4fbbf79f18280429,WC,2019-W,43742.42991,PI-RR,3,9.19,6,Red,Top,Vizicsacsi,Splyce,Gangplank,Pantheon,Syndra,Vladimir,Gnar,Twisted Fate,38.93333333,1,5,7,5,20,17,0,0,0,0,0,0,1,4.9401,0.1284246575,0.2311643836,0.9503424658,0,11.62265,2,2,0,0,0,0,0,0,0,0,1,,0,10.991,1,1,9,4,1,31.28103333,2,0,21142,543.0308219,0.2248240073,0.2428234123,26,0.6678082192,0.1780821918,8,0.2054794521,14,15, , ,17526,320.6753425,16358,0.06358016904,302,12,9,0,8.065068493,2977,3239,-262,4529,4654,-125,4224,4080,144,67,63,4,104,96,8,0,0,0,0,0,0
1070580,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070580?gameHash=4fbbf79f18280429,WC,2019-W,43742.42991,PI-RR,3,9.19,7,Red,Jungle,Xerxe,Splyce,Gragas,Pantheon,Syndra,Vladimir,Gnar,Twisted Fate,38.93333333,1,3,2,9,20,17,0,0,0,0,0,0,0,4.9401,0.07705479452,0.05136986301,0.9503424658,0,11.62265,2,2,2,2,1,0,0,1,0,0,1,,0,10.991,1,1,9,4,1,31.28103333,2,0,15463,397.1660959,0.1644335269,0.1207014186,30,0.7705479452,0.2054794521,6,0.154109589,18,20, , ,11247,159.3996575,10900,0,15,104,63,2,3.056506849,2740,2963,-223,4024,4498,-474,3074,3057,17,39,48,-9,59,79,-20,0,0,0,0,0,0
1070580,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070580?gameHash=4fbbf79f18280429,WC,2019-W,43742.42991,PI-RR,3,9.19,8,Red,Middle,Humanoid,Splyce,Corki,Pantheon,Syndra,Vladimir,Gnar,Twisted Fate,38.93333333,1,4,2,3,20,17,0,0,0,0,0,0,0,4.9401,0.102739726,0.05136986301,0.9503424658,0,11.62265,2,2,0,0,0,0,0,0,0,0,1,,0,10.991,1,1,9,4,1,31.28103333,2,0,28839,740.7277397,0.3066738978,0.2852811782,21,0.5393835616,0.1438356164,13,0.3339041096,6,6, , ,19709,376.7455479,17883,0.3106143808,336,93,39,34,11.01883562,3354,3019,335,6058,4644,1414,4545,4316,229,87,80,7,153,124,29,0,0,0,0,0,0
1070580,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070580?gameHash=4fbbf79f18280429,WC,2019-W,43742.42991,PI-RR,3,9.19,9,Red,ADC,Kobbe,Splyce,Jhin,Pantheon,Syndra,Vladimir,Gnar,Twisted Fate,38.93333333,1,8,2,4,20,17,0,0,0,0,0,0,0,4.9401,0.2054794521,0.07705479452,0.9503424658,0,11.62265,2,2,0,0,0,0,0,0,0,0,1,,0,10.991,1,1,9,4,1,31.28103333,2,0,22527,578.6044521,0.239552096,0.2673294979,11,0.2825342466,0.07534246575,10,0.2568493151,2,2, , ,18786,353.0383562,17100,-0.00583090379,319,33,25,0,9.04109589,4076,3377,699,6840,5847,993,3326,3122,204,81,85,-4,137,148,-11,0,0,0,0,0,0
1070580,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070580?gameHash=4fbbf79f18280429,WC,2019-W,43742.42991,PI-RR,3,9.19,10,Red,Support,Norskeren,Splyce,Thresh,Pantheon,Syndra,Vladimir,Gnar,Twisted Fate,38.93333333,1,0,4,9,20,17,0,0,0,0,0,0,0,4.9401,0,0.02568493151,0.9503424658,0,11.62265,2,2,0,0,0,0,0,0,0,0,1,,0,10.991,1,1,9,4,1,31.28103333,2,0,6067,155.8304795,0.06451647206,0.08386449302,58,1.489726027,0.397260274,15,0.3852739726,18,18, , ,9353,110.7523973,8350,-0.04906542056,22,0,0,0,0.5650684932,2480,2119,361,3412,3570,-158,2729,2735,-6,2,14,-12,4,24,-20,0,0,0,0,0,0
1070580,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070580?gameHash=4fbbf79f18280429,WC,2019-W,43742.42991,PI-RR,3,9.19,100,Blue,Team,Team,Isurus Gaming, ,Qiyana,Xayah,Kai'Sa,Ashe,Yasuo,38.93333333,0,17,20,17,17,20, , , , ,1,1,0,4.9401,0.4366438356,0.5136986301,0.9503424658,1,11.62265,2,2,2,2,0,0,0,2,0,0,0,10.7096,1,10.991,0,0,4,9,0,31.28103333,0,2,78965,2028.210616, , ,146,3.75,1,65,1.669520548,45,47,0.59375,0.2957746479,68827,1120.422945,65295,-0.07794769145,1033,214,140,32,32.02910959,14717,15627,-910,23213,24863,-1650,17310,17898,-588,290,276,14,471,457,14,0,0,0,0,0,0
1070580,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070580?gameHash=4fbbf79f18280429,WC,2019-W,43742.42991,PI-RR,3,9.19,200,Red,Team,Team,Splyce, ,Pantheon,Syndra,Vladimir,Gnar,Twisted Fate,38.93333333,1,20,17,30,20,17, , , , ,0,0,1,4.9401,0.5136986301,0.4366438356,0.9503424658,0,11.62265,2,2,2,2,1,0,0,1,0,0,1,10.7096,0,10.991,1,1,9,4,1,31.28103333,2,0,94038,2415.359589, , ,146,3.75,1,52,1.335616438,58,61,0.5306122449,0.1805555556,76621,1320.611301,70591,0.07794769145,994,242,136,36,31.74657534,15627,14717,910,24863,23213,1650,17898,17310,588,276,290,-14,457,471,-14,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,1,Blue,Top,Fudge,Mammoth,Camille,Qiyana,Kayle,Xayah,Jax,Rek'Sai,28.38333333,0,1,1,0,1,15,0,0,0,0,0,0,0,7.103966667,0.03523194363,0.1056958309,0.5637110981,0,5.939133333,1,3,0,0,0,0,0,0,0,0,1,,0,13.02235,0,0,2,7,0,25.9243,0,1,7715,271.8144451,0.2671398892,0.1982398729,10,0.3523194363,0.119047619,3,0.1056958309,1,2, , ,8390,163.4860834,8158,-0.2718847641,196,5,5,0,7.081620669,3144,4017,-873,4423,6259,-1836,4223,4409,-186,71,82,-11,106,126,-20,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,2,Blue,Jungle,Babip,Mammoth,Sejuani,Qiyana,Kayle,Xayah,Jax,Rek'Sai,28.38333333,0,0,3,1,1,15,0,0,0,0,0,0,1,7.103966667,0,0.1056958309,0.5637110981,1,5.939133333,1,3,1,2,0,0,1,0,0,0,1,,0,13.02235,0,0,2,7,0,25.9243,0,1,2842,100.1291838,0.09840720222,0.1823474628,7,0.2466236054,0.08333333333,7,0.2466236054,5,7, , ,8018,150.3798004,7725,-0.1876832845,14,120,87,0,4.721080446,3046,3575,-529,4746,5510,-764,3067,3798,-731,53,59,-6,86,84,2,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,3,Blue,Middle,Triple,Mammoth,Syndra,Qiyana,Kayle,Xayah,Jax,Rek'Sai,28.38333333,0,0,5,1,1,15,0,0,0,0,0,0,0,7.103966667,0,0.1056958309,0.5637110981,0,5.939133333,1,3,0,0,0,0,0,0,0,0,1,,0,13.02235,0,0,2,7,0,25.9243,0,1,10505,370.1115678,0.3637465374,0.2201132975,14,0.4932472108,0.1666666667,7,0.2466236054,5,5, , ,8902,181.5248385,7860,-0.2875816993,198,24,20,0,7.821491486,3106,3976,-870,4844,5769,-925,4347,4581,-234,77,79,-2,129,132,-3,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,4,Blue,ADC,k1ng,Mammoth,Lucian,Qiyana,Kayle,Xayah,Jax,Rek'Sai,28.38333333,0,0,3,0,1,15,0,0,0,0,0,0,0,7.103966667,0,0.1761597181,0.5637110981,0,5.939133333,1,3,0,1,0,0,0,0,0,0,1,,0,13.02235,0,0,2,7,0,25.9243,0,1,5554,195.6782149,0.1923130194,0.3222177602,11,0.3875513799,0.130952381,17,0.5989430417,3,3, , ,11292,265.7291838,11250,0.09302325581,289,23,11,0,10.99236641,3270,2986,284,5193,4525,668,3145,3121,24,88,63,25,138,102,36,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,5,Blue,Support,Destiny,Mammoth,Nautilus,Qiyana,Kayle,Xayah,Jax,Rek'Sai,28.38333333,0,0,3,0,1,15,0,0,0,0,0,0,0,7.103966667,0,0.03523194363,0.5637110981,0,5.939133333,1,3,0,0,0,0,0,0,0,0,1,,0,13.02235,0,0,2,7,0,25.9243,0,1,2264,79.76512038,0.0783933518,0.07708160667,42,1.479741632,0.5,4,0.1409277745,9,11, , ,5554,63.56829125,5275,-0.1927194861,48,0,0,0,1.691133294,2003,2335,-332,2978,3526,-548,2428,2746,-318,13,0,13,20,1,19,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,6,Red,Top,BOSS,Unicorns of Love,Renekton,Pantheon,Gangplank,Skarner,Gnar,Olaf,28.38333333,1,3,1,6,15,2,1,0,0,0,0,1,0,7.103966667,0.1056958309,0.03523194363,0.5637110981,0,5.939133333,3,1,0,0,0,0,0,0,0,0,0,,1,13.02235,1,1,7,2,1,25.9243,1,0,12096,426.1655901,0.2835708927,0.2280819613,12,0.4227833235,0.12,3,0.1056958309,3,3, , ,11477,272.2470934,10725,0.2718847641,237,4,0,0,8.490898415,4017,3144,873,6259,4423,1836,4409,4223,186,82,71,11,126,106,20,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,7,Red,Jungle,AHaHaCiK,Unicorns of Love,Nocturne,Pantheon,Gangplank,Skarner,Gnar,Olaf,28.38333333,1,3,0,9,15,2,0,0,0,0,0,0,0,7.103966667,0.1056958309,0,0.5637110981,0,5.939133333,3,1,2,1,0,0,0,2,0,0,0,,1,13.02235,1,1,7,2,1,25.9243,1,0,8521,300.2113917,0.1997608777,0.1914520328,25,0.8807985907,0.25,7,0.2466236054,7,8, , ,10236,228.5242513,9325,0.1876832845,21,122,80,14,5.038167939,3575,3046,529,5510,4746,764,3798,3067,731,59,53,6,84,86,-2,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,8,Red,Middle,Nomanz,Unicorns of Love,Vladimir,Pantheon,Gangplank,Skarner,Gnar,Olaf,28.38333333,1,3,0,4,15,2,0,0,0,0,1,0,0,7.103966667,0.1056958309,0,0.5637110981,0,5.939133333,3,1,0,0,0,0,0,0,0,0,0,,1,13.02235,1,1,7,2,1,25.9243,1,0,11078,390.2994715,0.2597055514,0.2421613134,15,0.5284791544,0.15,8,0.281855549,6,6, , ,11954,289.0527305,10500,0.2875816993,260,13,5,5,9.618320611,3976,3106,870,5769,4844,925,4581,4347,234,79,77,2,132,129,3,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,9,Red,ADC,Innaxe,Unicorns of Love,Kai'Sa,Pantheon,Gangplank,Skarner,Gnar,Olaf,28.38333333,1,5,1,6,15,2,0,0,0,0,0,0,0,7.103966667,0.1761597181,0,0.5637110981,0,5.939133333,3,1,1,0,1,0,0,0,0,0,0,,1,13.02235,1,1,7,2,1,25.9243,1,0,8247,290.5578391,0.1933373968,0.2261929078,10,0.3523194363,0.1,6,0.2113916618,2,2, , ,11413,269.992249,10250,-0.09302325581,198,20,13,0,7.680563711,2986,3270,-284,4525,5193,-668,3121,3145,-24,63,88,-25,102,138,-36,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,10,Red,Support,Edward,Unicorns of Love,Thresh,Pantheon,Gangplank,Skarner,Gnar,Olaf,28.38333333,1,1,0,9,15,2,0,0,0,0,0,0,0,7.103966667,0.03523194363,0,0.5637110981,0,5.939133333,3,1,0,0,0,0,0,0,0,0,0,,1,13.02235,1,1,7,2,1,25.9243,1,0,2714,95.61949501,0.06362528132,0.1121117847,38,1.338813858,0.38,6,0.2113916618,10,10, , ,7548,133.8207868,6400,0.1927194861,7,0,0,0,0.2466236054,2335,2003,332,3526,2978,548,2746,2428,318,0,13,-13,1,20,-19,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,100,Blue,Team,Team,Mammoth, ,Qiyana,Kayle,Xayah,Jax,Rek'Sai,28.38333333,0,1,15,2,1,15, , , , ,0,0,1,7.103966667,0.03523194363,0.5284791544,0.5637110981,1,5.939133333,1,3,1,3,0,0,1,0,0,0,1,10.83253333,0,13.02235,0,0,2,7,0,25.9243,0,1,28880,1017.498532, , ,84,2.959483265,1,38,1.338813858,23,28,0.4705882353,0.2909090909,42156,824.6881973,40268,-0.1585036813,745,172,123,0,32.30769231,14569,16889,-2320,22184,25589,-3405,17210,18655,-1445,302,283,19,479,445,34,0,0,0,0,0,0
1070599,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070599?gameHash=9bb4632d78fa572e&tab=overview,WC,2019-W,43742.475,PI-RR,T,9.19,200,Red,Team,Team,Unicorns of Love, ,Pantheon,Gangplank,Skarner,Gnar,Olaf,28.38333333,1,15,2,34,15,2, , , , ,1,1,0,7.103966667,0.5284791544,0.03523194363,0.5637110981,0,5.939133333,3,1,3,1,1,0,0,2,0,0,0,10.83253333,1,13.02235,1,1,7,2,1,25.9243,1,0,42656,1502.853787, , ,100,3.523194363,1,30,1.056958309,28,29,0.72,0.2033898305,52628,1193.637111,47200,0.1585036813,723,159,98,19,31.07457428,16889,14569,2320,25589,22184,3405,18655,17210,1445,283,302,-19,445,479,-34,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,1,Blue,Top,Huni,Clutch Gaming,Irelia,Heimerdinger,Rakan,Qiyana,Nocturne,Shen,31.03333333,1,8,3,5,27,11,1,1,0,0,1,0,0,6.368133333,0.2577873255,0.06444683136,1.224489796,0,9.362216667,4,0,0,0,0,0,0,0,0,0,1,,1,12.42038333,1,1,11,0,1,23.5361,1,1,17144,552.4382385,0.2531825029,0.2441299371,12,0.3866809882,0.1008403361,8,0.2577873255,5,5, , ,14824,346.3991407,14538,0.4016850452,255,32,7,16,9.248120301,3646,2840,806,6315,4391,1924,4405,4194,211,86,69,17,144,113,31,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,2,Blue,Jungle,Lira,Clutch Gaming,Elise,Heimerdinger,Rakan,Qiyana,Nocturne,Shen,31.03333333,1,5,2,11,27,11,0,0,0,0,0,1,0,6.368133333,0.1611170784,0,1.224489796,1,9.362216667,4,0,4,0,1,1,2,0,0,0,1,,1,12.42038333,1,1,11,0,1,23.5361,1,1,15774,508.292159,0.23295035,0.1716171287,27,0.8700322234,0.2268907563,11,0.3544575725,8,10, , ,11631,243.5097744,10250,0.4224519941,21,129,59,22,4.833512352,3627,3021,606,5524,4455,1069,3616,3077,539,58,56,2,79,84,-5,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,3,Blue,Middle,Damonte,Clutch Gaming,Syndra,Heimerdinger,Rakan,Qiyana,Nocturne,Shen,31.03333333,1,6,3,5,27,11,2,0,0,0,0,0,0,6.368133333,0.1933404941,0.2255639098,1.224489796,0,9.362216667,4,0,0,0,0,0,0,0,0,0,1,,1,12.42038333,1,1,11,0,1,23.5361,1,1,14518,467.8195489,0.2144017485,0.2162648523,19,0.612244898,0.1596638655,3,0.09667024705,9,9, , ,13597,306.8610097,12725,-0.1307381564,253,28,20,4,9.054779807,3707,3344,363,6199,5145,1054,5014,4824,190,102,91,11,159,145,14,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,4,Blue,ADC,Cody Sun,Clutch Gaming,Ashe,Heimerdinger,Rakan,Qiyana,Nocturne,Shen,31.03333333,1,8,1,10,27,11,1,0,0,0,0,0,0,6.368133333,0.2577873255,0.03222341568,1.224489796,0,9.362216667,4,0,0,0,0,0,0,0,0,0,1,,1,12.42038333,1,1,11,0,1,23.5361,1,1,17278,556.7561762,0.2551614142,0.2594818502,9,0.2900107411,0.0756302521,7,0.2255639098,2,3, , ,15500,368.1821697,13675,0.3055848261,257,28,20,3,9.183673469,3744,3184,560,6227,5284,943,3446,3339,107,85,81,4,135,131,4,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,5,Blue,Support,Vulcan,Clutch Gaming,Thresh,Heimerdinger,Rakan,Qiyana,Nocturne,Shen,31.03333333,1,0,2,22,27,11,0,0,0,0,0,0,0,6.368133333,0,0.03222341568,1.224489796,0,9.362216667,4,0,0,0,0,0,0,0,0,0,1,,1,12.42038333,1,1,11,0,1,23.5361,1,1,3000,96.67024705,0.0443039844,0.1085062316,52,1.675617615,0.4369747899,12,0.3866809882,19,19, , ,8852,153.9609023,8275,0.1598694943,16,0,0,0,0.5155746509,2257,2001,256,3442,3064,378,2653,2548,105,5,16,-11,6,28,-22,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,6,Red,Top,BOSS,Unicorns of Love,Mordekaiser,Pantheon,Gangplank,Rumble,Skarner,Olaf,31.03333333,0,2,6,1,11,27,0,0,0,0,0,0,1,6.368133333,0.06444683136,0.2577873255,1.224489796,0,9.362216667,0,4,0,0,0,0,0,0,0,0,0,,0,12.42038333,0,0,0,11,0,23.5361,1,1,9233,297.518797,0.2085375494,0.1774271906,16,0.5155746509,0.16,6,0.1933404941,7,7, , ,9713,181.7052632,9675,-0.4016850452,196,1,1,0,6.348012889,2840,3646,-806,4391,6315,-1924,4194,4405,-211,69,86,-17,113,144,-31,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,7,Red,Jungle,AHaHaCiK,Unicorns of Love,Vi,Pantheon,Gangplank,Rumble,Skarner,Olaf,31.03333333,0,0,7,4,11,27,0,0,0,0,0,0,0,6.368133333,0,0.1611170784,1.224489796,0,9.362216667,0,4,0,4,0,0,0,0,0,0,0,,0,12.42038333,0,0,0,11,0,23.5361,1,1,4426,142.6208378,0.09996612084,0.1157562867,11,0.3544575725,0.11,9,0.2900107411,7,8, , ,7753,118.5473684,6675,-0.4224519941,19,94,80,0,3.641245972,3021,3627,-606,4455,5524,-1069,3077,3616,-539,56,58,-2,84,79,5,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,8,Red,Middle,Nomanz,Unicorns of Love,Vladimir,Pantheon,Gangplank,Rumble,Skarner,Olaf,31.03333333,0,7,1,3,11,27,1,1,0,0,0,0,0,6.368133333,0.2255639098,0.1933404941,1.224489796,0,9.362216667,0,4,0,0,0,0,0,0,0,0,0,,0,12.42038333,0,0,0,11,0,23.5361,1,1,18073,582.3737916,0.4081987578,0.3793994009,17,0.5477980666,0.17,7,0.2255639098,3,3, , ,16132,388.5473684,14505,0.1307381564,292,11,4,0,9.763694952,3344,3707,-363,5145,6199,-1054,4824,5014,-190,91,102,-11,145,159,-14,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,9,Red,ADC,Innaxe,Unicorns of Love,Kai'Sa,Pantheon,Gangplank,Rumble,Skarner,Olaf,31.03333333,0,1,5,5,11,27,0,0,0,0,0,0,0,6.368133333,0.03222341568,0.2577873255,1.224489796,0,9.362216667,0,4,0,0,0,0,0,0,0,0,0,,0,12.42038333,0,0,0,11,0,23.5361,1,1,8671,279.4092374,0.1958441558,0.2264492662,7,0.2255639098,0.07,1,0.03222341568,0,0, , ,11271,231.9093448,10050,-0.3055848261,236,15,15,0,8.088077336,3184,3744,-560,5284,6227,-943,3339,3446,-107,81,85,-4,131,135,-4,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,10,Red,Support,Edward,Unicorns of Love,Nautilus,Pantheon,Gangplank,Rumble,Skarner,Olaf,31.03333333,0,1,8,7,11,27,0,0,0,0,0,0,0,6.368133333,0.03222341568,0,1.224489796,0,9.362216667,0,4,0,0,0,0,0,0,0,0,0,,0,12.42038333,0,0,0,11,0,23.5361,1,1,3872,124.7690655,0.08745341615,0.1009678556,49,1.578947368,0.49,14,0.4511278195,10,12, , ,7283,103.4023631,7050,-0.1598694943,60,0,0,0,1.933404941,2001,2257,-256,3064,3442,-378,2548,2653,-105,16,5,11,28,6,22,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,100,Blue,Team,Team,Clutch Gaming, ,Heimerdinger,Rakan,Qiyana,Nocturne,Shen,31.03333333,1,27,11,53,27,11, , , , ,1,1,0,6.368133333,0.8700322234,0.3544575725,1.224489796,1,9.362216667,4,0,4,0,1,1,2,0,0,0,1,11.11491667,1,12.42038333,1,1,11,0,1,23.5361,1,1,67714,2181.976369, , ,119,3.834586466,1,41,1.321160043,43,46,0.6571428571,0.2769230769,64404,1418.912997,59463,0.2142657655,802,217,106,45,32.83566058,16981,14390,2591,27707,22339,5368,19134,17982,1152,336,313,23,523,501,22,0,0,0,0,0,0
1070624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070624?gameHash=4fc59c9c3eb9e2a7,WC,2019-W,43742.51691,PI-RR,T,9.19,200,Red,Team,Team,Unicorns of Love, ,Pantheon,Gangplank,Rumble,Skarner,Olaf,31.03333333,0,11,27,20,11,27, , , , ,0,0,1,6.368133333,0.3544575725,0.8700322234,1.224489796,0,9.362216667,0,4,0,4,0,0,0,0,0,0,0,11.11491667,0,12.42038333,0,0,0,11,0,23.5361,1,1,44275,1426.691729, , ,100,3.222341568,1,37,1.19226638,27,30,0.4509803922,0.18,52152,1024.111708,47955,-0.2142657655,803,121,100,0,29.77443609,14390,16981,-2591,22339,27707,-5368,17982,19134,-1152,313,336,-23,501,523,-22,0,0,0,0,0,0
