,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,-0.3916051998989025,-0.7144650103721141,2.1141657857644396,-0.4575808502394552,-0.4575808502394552,0.40891935307097754,1.0,1.4487894981376606,0.35347656670353755,1.6162054818540181,-1.0,1.106634746641743,0.17004520340240356,1.02366916492846,-1.0,1.1463756578840512,-0.09683265523733176,-0.09683265523733176,-0.04047257116262817,-0.04047257116262817,1.9258916772279773,-0.652690098655107,-0.6856724430660903,-0.6805428655544203,-0.28063094838848407,-0.28063094838848407,1.0,0.304327569589176,1.0,0.3628139315412999,1.0,-1.0,0.40847901514536045,-0.9081363818856675,0.58533931795602,0.5211952238152759,-0.3858191920928984,-0.9771020115999547,-0.13189509181840353,-0.35319347505296483,0.8183776677619132,0.8321567908377074,0.8928227128438907,0.8144669011344783,0.772299545183949,0.5038259871379978,-0.3966872188520249,0.6481827725228452,-0.15953124437794564,0.5155581412552435,-0.1682426357257576,-0.5650111491378956,0.24404058503172857,0.9323579291134996,0.06268211458884647,0.6759752247762839,0.6609445499019583,-0.1241064367567128,0.677403720526097,1.2433590450717602,0.8803395879742084,0.3202520678517857
1,-0.3916051998989025,-0.7144650103721141,2.1141657857644396,-0.4575808502394552,-0.4575808502394552,0.40891935307097754,-1.0,0.3579616212530815,1.4437851221626032,0.3382158776061731,1.0,0.17004520340240356,1.106634746641743,1.02366916492846,1.0,1.1463756578840512,-0.09683265523733176,-0.09683265523733176,-0.04047257116262817,-0.04047257116262817,0.611003931640649,-0.652690098655107,-0.6856724430660903,0.6107894575212471,-0.28063094838848407,-0.28063094838848407,-1.0,0.304327569589176,-1.0,0.3628139315412999,-1.0,1.0,-0.9081363818856675,0.40847901514536045,0.6433419725728752,0.5941241526319131,-0.41508292322968504,-1.0248724961033155,-0.8221335531699038,-1.281363141548735,0.1812055462175316,-0.29064026920315655,0.27519543236447847,-0.8144669011344783,0.9100551554916042,-0.8897660546726883,0.04735743964344251,-0.15953124437794564,0.6481827725228452,-0.5155581412552435,-0.5650111491378956,-0.1682426357257576,-0.24404058503172857,0.06268211458884647,0.9323579291134996,-0.6759752247762839,-0.1241064367567128,0.6609445499019583,-0.677403720526097,0.8803395879742084,1.2433590450717602,-0.3202520678517857
2,-0.3916051998989025,-0.7144650103721141,2.1141657857644396,-0.4575808502394552,-0.4575808502394552,-0.6038900883249982,1.0,-0.10953604026888086,-1.2041070839522703,-0.10908048388057265,1.0,0.05606869820581508,-1.0634238534759717,-0.8077188104373619,1.0,1.0543869698799142,-0.09683265523733176,-0.7595167981885501,-0.04047257116262817,-0.7362153421011421,-0.7038838139466791,-0.652690098655107,0.6706440059577924,0.6107894575212471,-0.28063094838848407,-0.28063094838848407,-1.0,-0.16967097298533662,1.0,-0.7566461454317441,1.0,1.0,0.40847901514536045,-0.9081363818856675,-0.3403168166389143,-0.02637429682434209,-0.7662476968711256,-0.7025423576084526,-0.4770143224941537,-0.24760803715570523,-0.028317701877533085,1.0314115176350076,-0.3882689055997463,0.9972364777558704,-0.9152066810848267,2.7335732540350954,1.0497151068083712,0.8282011457910566,-0.6936647071671783,0.9713962045644984,1.6719117811722655,-0.9138836124958114,1.5904463164586424,0.5989141504616373,-0.47491091629884996,0.8346548550054586,-0.1241064367567128,0.7045584936052178,-0.7150372605553246,0.15430067377910525,0.07052695291043952,0.0739043233504121
3,-0.3916051998989025,-0.7144650103721141,2.1141657857644396,-0.4575808502394552,-0.4575808502394552,-0.6038900883249982,-1.0,-1.2003639171534597,-0.11379852849320479,-1.0675726870664564,-1.0,-1.0634238534759717,0.05606869820581508,-0.8077188104373619,-1.0,1.0543869698799142,-0.7595167981885501,-0.09683265523733176,-0.7362153421011421,-0.04047257116262817,-0.7038838139466791,0.6785027014267779,-0.6856724430660903,-0.6805428655544203,-0.28063094838848407,-0.28063094838848407,1.0,-0.16967097298533662,-1.0,-0.7566461454317441,-1.0,-1.0,-0.9081363818856675,0.40847901514536045,-0.9906186194087441,-1.003698907972161,-0.8540388902814856,-0.8738405601122171,-0.6249225642123323,-0.48534269208069103,-1.159998757747096,-1.3522273016575492,-0.9726913885311054,-0.9972364777558704,-1.6039847326231025,-1.1684844630348257,0.1524772016171862,-0.6936647071671783,0.8282011457910566,-0.9713962045644984,-0.9138836124958114,1.6719117811722655,-1.5904463164586424,-0.47491091629884996,0.5989141504616373,-0.8346548550054586,0.7045584936052178,-0.1241064367567128,0.7150372605553246,0.07052695291043952,0.15430067377910525,-0.0739043233504121
4,-0.3916051998989025,-0.7144650103721141,2.1141657857644396,-0.4575808502394552,-0.4575808502394552,-0.20516913065635786,1.0,0.046296513571773265,-1.359865449017851,-0.0451810036681804,1.0,0.07898691834991599,-1.2576036827434776,-0.9450400151200546,-1.0,0.26295262804290787,0.5658514877138866,-0.7595167981885501,0.6552701997758857,-0.7362153421011421,0.611003931640649,-0.652690098655107,-0.6856724430660903,1.9021217805969144,-0.28063094838848407,-0.28063094838848407,-1.0,-0.23401066618790442,-1.0,-0.003724359104952419,1.0,1.0,0.40847901514536045,-0.9081363818856675,-0.4434164134683706,-0.4395566584299632,0.6091476665578495,1.398203812155637,-0.4770143224941537,-0.4965336049484174,0.1628935550222312,0.6663815279190982,-0.07877853714914232,1.1609264210276158,-0.019795214085068166,0.08574837459479188,0.5402316955370856,0.6943716972429783,-1.4279501770769882,1.3546630339140708,1.0451239656478746,-1.058163071918407,1.2936696884617862,0.9650218094712331,0.11031694011054108,0.6643387185594778,0.1375772254628442,-0.6038598174925673,0.6397701804968694,0.238074394647771,-0.9347576975135495,1.0346605269057694
5,-0.3916051998989025,-0.7144650103721141,2.1141657857644396,-0.4575808502394552,-0.4575808502394552,-0.20516913065635786,-1.0,-1.356196470994114,0.04195983657237598,-1.45096956834081,-1.0,-1.2576036827434776,0.07898691834991599,-0.9450400151200546,1.0,0.26295262804290787,-0.7595167981885501,0.5658514877138866,-0.7362153421011421,0.6552701997758857,0.611003931640649,-0.652690098655107,-0.6856724430660903,-0.6805428655544203,-0.28063094838848407,-0.28063094838848407,1.0,-0.23401066618790442,1.0,-0.003724359104952419,-1.0,-1.0,-0.9081363818856675,0.40847901514536045,-1.560369296455418,-1.998360459480648,-1.2344673950597125,-1.9422450335265535,0.7555543584906682,1.3431535371198366,-0.8881295675359389,-1.3893263470822228,-0.7974638971226293,-1.1609264210276158,0.2557160065302421,-0.820086452582154,-0.339891065704613,-1.4279501770769882,0.6943716972429783,-1.3546630339140708,-1.058163071918407,1.0451239656478746,-1.2936696884617862,0.11031694011054108,0.9650218094712331,-0.6643387185594778,-0.6038598174925673,0.1375772254628442,-0.6397701804968694,-0.9347576975135495,0.238074394647771,-1.0346605269057694
6,-0.3916051998989025,-0.7144650103721141,2.1141657857644396,-0.4575808502394552,-0.4575808502394552,0.9997248599698888,-1.0,-0.42120114795018915,0.35347656670353755,-0.6841758057921029,-1.0,-0.6037265262132084,0.007055338446838237,-0.47842366168418016,-1.0,-0.08378578240109767,0.5658514877138866,-0.09683265523733176,0.6552701997758857,-0.04047257116262817,1.9258916772279773,-0.652690098655107,-0.6856724430660903,0.6107894575212471,-0.28063094838848407,-0.28063094838848407,-1.0,1.5184675134663677,1.0,1.5337912851328943,1.0,1.0,-0.9081363818856675,0.40847901514536045,1.4939501720170338,1.1883520912766206,0.9895761713360766,0.6196771169445191,1.6923065560391328,1.592177625481845,0.2162112596187802,-1.020014241440924,0.39808927546352296,-0.494255310069914,0.9789329606454318,0.3644667829569291,0.03189069757218039,0.6351551270889614,0.7725375698462806,-0.0876902410346162,-0.2989219821699938,-0.7412213085966395,0.2720452423304515,-0.3646703200914996,-0.44224703594111653,0.060298259487086364,-0.3857900989762698,-0.25494826786649133,-0.11290062008768283,-0.8509839766448838,-1.0185314183822152,0.1478086467008242
7,-0.3916051998989025,-0.7144650103721141,2.1141657857644396,-0.4575808502394552,-0.4575808502394552,0.9997248599698888,1.0,0.3579616212530815,-0.4253152586243664,0.4660148380309576,1.0,0.007055338446838237,-0.6037265262132084,-0.47842366168418016,1.0,-0.08378578240109767,-0.09683265523733176,0.5658514877138866,-0.04047257116262817,0.6552701997758857,-0.7038838139466791,0.6785027014267779,-0.6856724430660903,0.6107894575212471,-0.28063094838848407,-0.28063094838848407,1.0,1.5184675134663677,-1.0,1.5337912851328943,-1.0,-1.0,0.40847901514536045,-0.9081363818856675,-0.28328817805256884,-0.8517998604652562,1.4870596006614505,1.3611127144061281,1.199279083645204,0.9868866482305508,0.9030386875206508,0.08497231285440601,0.7729967043009164,0.494255310069914,-0.019795214085068166,-0.12329043167681102,-0.01637207132098579,0.7725375698462806,0.6351551270889614,0.0876902410346162,-0.7412213085966395,-0.2989219821699938,-0.2720452423304515,-0.44224703594111653,-0.3646703200914996,-0.060298259487086364,-0.25494826786649133,-0.3857900989762698,0.11290062008768283,-1.0185314183822152,-0.8509839766448838,-0.1478086467008242
8,-0.3916051998989025,-0.7144650103721141,2.1141657857644396,-0.4575808502394552,-0.4575808502394552,-0.7959746375552691,1.0,-0.265368594109535,-1.515623814083432,0.21041691718138864,1.0,-0.042348229315389195,-1.3709767523715974,-1.1332340606155262,1.0,-0.6680736268911189,1.228535630665105,-1.4222009411397685,1.3510129707143996,-1.4319581130396564,0.611003931640649,0.6785027014267779,2.0269604549816753,-0.6805428655544203,-0.28063094838848407,-0.28063094838848407,1.0,-0.6849220912892154,1.0,-1.258378922490767,-1.0,1.0,0.40847901514536045,-0.9081363818856675,-1.2971414642101602,-1.3745906405986361,-0.5614015789136186,-0.07664507929453471,0.5090406222937038,1.5323539964611321,-0.21825137799622996,1.0141135744041032,-0.7382727362760999,0.6232602845467875,-0.8463288759309991,-0.26264963585787965,1.8531464487339988,0.9300536464559657,-0.22822246575660526,0.7393194459642641,0.6785122244920988,-0.30542638402920924,0.6051915551308441,-0.5034918116118667,-0.11833022239359309,-0.29937556903237617,0.7045584936052178,0.9226282121215154,-0.18816770014613807,1.2154344714488716,1.2433590450717602,-0.024634774450137363
9,-0.3916051998989025,-0.7144650103721141,2.1141657857644396,-0.4575808502394552,-0.4575808502394552,-0.7959746375552691,-1.0,-1.512029024834768,-0.26955689355878565,-1.3231706079160253,-1.0,-1.3709767523715974,-0.042348229315389195,-1.1332340606155262,-1.0,-0.6680736268911189,-1.4222009411397685,1.228535630665105,-1.4319581130396564,1.3510129707143996,-0.7038838139466791,-0.652690098655107,-0.6856724430660903,-0.6805428655544203,-0.28063094838848407,-0.28063094838848407,-1.0,-0.6849220912892154,-1.0,-1.258378922490767,1.0,-1.0,-0.9081363818856675,0.40847901514536045,-1.48308112443447,-1.6647832361130421,0.19945543064283566,1.4650387432393528,-0.5263170697335465,-0.19579407393299733,-1.2099947523128696,-1.1551190520034607,-1.0839455064027073,-0.6232602845467875,0.04908259106875941,-1.1684844630348257,0.7507978184545906,-0.22822246575660526,0.9300536464559657,-0.7393194459642641,-0.30542638402920924,0.6785122244920988,-0.6051915551308441,-0.11833022239359309,-0.5034918116118667,0.29937556903237617,0.9226282121215154,0.7045584936052178,0.18816770014613807,1.2433590450717602,1.2154344714488716,0.024634774450137363
